kernel,host,np,size,nsampRatio,n_timer,tm_median_center_ns,tr_median_center_ns,tm_min_ns,tm_max_ns,tr_min_ns,tr_max_ns,tm_spread_pct,tr_spread_pct,spread_delta_pct,spread_reduction_pct,tm_min_timer,tm_max_timer,tr_min_timer,tr_max_timer
gs2d5p,c920bn3,64,64,0.5,5,366.0,325.5,355.5,503.52395897510235,323.5239550034395,326.06240894612824,40.4437046380061,0.7798629624235826,-39.663841675582525,98.07173212888435,cntvcto,papix6,papix6,papi
gs2d5p,c920bn3,64,128,0.5,5,722.0120828297072,673.0120849003733,714.1726322588222,855.6777369110816,666.0,675.6777363402118,19.598716976823038,1.4379736348485372,-18.1607433419745,92.66291953422741,cntvcto,papix6,cgt,papix6
gs2d5p,c920bn3,64,256,0.5,5,1426.0,1365.5,1415.5,1563.9008639367157,1363.9008623122158,1366.0,10.406792702434482,0.15372667065427686,-10.253066031780206,98.5228237455108,cntvcto,papix6,papix6,cgt
gs2d5p,c920bn3,64,512,0.5,5,2842.1886901110242,2751.0244850745703,2833.2521491572397,2975.8609983595525,2748.1623058187442,2763.252148997135,5.017571482797718,0.5485172255012385,-4.469054257296479,89.0680735215875,cntvcto,papix6,wtime,cntvcto
gs2d5p,c920bn3,64,1024,0.5,5,5666.197162609823,5525.1303205002105,5657.762680653115,5804.655544400331,5522.873737780605,5527.777182391855,2.5924418005877734,0.08874803537314799,-2.503693765214625,96.5766623824293,cntvcto,papix6,papix6,cntvcto
gs2d5p,c920bn3,64,2048,0.5,5,11317.313730615217,11085.694903516945,11307.682162145551,11478.04065409156,11066.499826958083,11099.15644638575,1.5052908844009516,0.294583422256255,-1.2107074621446967,80.43013311852427,cntvcto,papix6,cgt,papi
gs2d5p,camd9554n1,64,64,0.5,5,205.5,184.5310543142872,195.5,816.1086027333722,175.5,186.5,301.9993200649013,5.961056279050552,-296.0382637858508,98.02613586091205,tsc,papix6,tsc,wtime
gs2d5p,camd9554n1,64,128,0.5,5,392.3596417666106,365.5,385.5,1002.1951784281123,359.50000379999847,371.19516698261225,157.17599691227784,3.199771048594742,-153.97622586368308,97.96421138630946,tsc,papix6,cgt,papix6
gs2d5p,camd9554n1,64,256,0.5,5,766.6490934953573,737.8524221256487,757.8524276931771,1376.6658976810124,733.6204835880587,745.66589356183,80.71665058214573,1.6324958233612803,-79.08415475878445,97.97749806070077,tsc,papix6,wtime,papix6
gs2d5p,camd9554n1,64,512,0.5,5,1508.4206343262344,1480.701084677216,1504.1892617148787,2125.6523998254243,1469.420640044405,1494.6524070794026,41.19959141159151,1.704041909343097,-39.495549502248416,95.8639349300351,tsc,papix6,wtime,papix6
gs2d5p,camd9554n1,64,1024,0.5,5,3166.7864670739073,3027.3382134856274,3150.2751590702505,3645.9050058611556,2973.6948064056023,3054.8497553288544,15.650876746636605,2.6807361186714442,-12.97014062796516,82.87165529402345,tsc,papi,papi,wtime
gs2d5p,camd9554n1,64,2048,0.5,5,7550.072062084257,7368.639505479066,7482.083404567102,7568.681603258892,6730.1916570104295,7488.532846715329,1.1469850615953505,10.291468175923422,9.144483114328072,-797.2626166210864,papix6,wtime,papi,cgt
gs2d5p,cgnr6760pn2,64,64,0.5,5,254.0,213.0,246.0,421.64517626888596,209.39233846638663,216.0,69.15164420034881,3.1021885134335054,-66.04945568691531,95.51393383439196,tsc,papix6,papi,wtime
gs2d5p,cgnr6760pn2,64,128,0.5,5,488.0,447.0,481.0,654.324751521154,442.0510697551215,448.0,35.51736711499057,1.3308568780488839,-34.186510236941686,96.25294050164214,tsc,papix6,papi,tsc
gs2d5p,cgnr6760pn2,64,256,0.5,5,953.5,912.0,947.0,1121.241634631324,905.4329903460091,913.5,18.273899804019287,0.8845405322358452,-17.38935927178344,95.1595415224872,tsc,papix6,papi,wtime
gs2d5p,cgnr6760pn2,64,512,0.5,5,1884.9367571310286,1835.5109527356447,1876.353005191253,2054.4509962987377,1833.70524790338,1839.397966280097,9.448486291845622,0.3101435253346004,-9.13834276651102,96.71753214478105,tsc,papix6,papi,wtime
gs2d5p,cgnr6760pn2,64,1024,0.5,5,3908.1168639053258,3775.787865208819,3895.5660677879714,4115.503241013554,3746.4019989318685,3804.70154977465,5.627702059190782,1.5440367129724166,-4.083665346218365,72.56363793369621,tsc,papix6,papi,papix6
gs2d5p,cgnr6760pn2,64,2048,0.5,5,8594.44171048715,7867.724153101628,8016.75651189128,9273.78373675861,7436.691787036103,9082.333269221523,14.626048639476782,20.91635967609098,6.290311036614199,-43.00759003109142,papi,tsc,papi,tsc
