kernel,host,np,size,nsampRatio,ref_timer,n_timer,tm_div_sum_ns,tr_div_sum_ns,tm_div_mean_ns,tr_div_mean_ns,tm_div_pct_ref,tr_div_pct_ref,reduction,reduction_pct
hpcg_spmv,c920bn3,64,8,0.5,cntvcto,4,346.02092512463605,73.23479981032321,86.50523128115901,18.308699952580803,10.067394239480727,2.1307485998842526,0.7883515287870403,78.83515287870402
hpcg_spmv,c920bn3,64,12,0.5,cntvcto,4,626.0496768923247,87.11775980979466,156.51241922308117,21.779439952448666,7.630814168891162,1.0618637153820858,0.8608452922741814,86.08452922741814
hpcg_spmv,c920bn3,64,16,0.5,cntvcto,4,1319.5704912096933,737.4456144978242,329.8926228024233,184.36140362445605,8.501875381815719,4.751296544665381,0.4411472373698022,44.114723736980224
hpcg_spmv,c920bn3,64,24,0.5,cntvcto,4,4129.8534163780505,5085.253149225638,1032.4633540945126,1271.3132873064094,6.506577778459174,8.01180860496725,-0.23133986525010575,-23.133986525010574
hpcg_spmv,c920bn3,64,32,0.5,cntvcto,4,5501.1050550545515,11360.38677012628,1375.2762637636379,2840.09669253157,2.1578550488425314,4.456207926114184,-1.0651099472619736,-106.51099472619737
hpcg_spmv,c920bn3,64,48,0.5,cntvcto,4,7009.6300654645365,17884.752812352766,1752.4075163661341,4471.188203088192,0.9758778863773324,2.489908113537974,-1.5514545910872577,-155.14545910872576
hpcg_spmv,c920bn3,64,64,0.5,cntvcto,4,16441.24477485752,45939.367892707174,4110.31119371438,11484.841973176794,1.2458069519006583,3.480976329369955,-1.7941538807912603,-179.41538807912602
hpcg_spmv,camd9554n1,64,8,0.5,tsc,4,1642.2636928728584,420.8748029010805,410.5659232182146,105.21870072527012,59.45193542788643,15.2361777915994,0.7437227622289863,74.37227622289862
hpcg_spmv,camd9554n1,64,12,0.5,tsc,4,2541.714766343773,1207.6682977921694,635.4286915859433,301.91707444804234,38.573652047723336,18.327853827246027,0.5248608090161958,52.48608090161958
hpcg_spmv,camd9554n1,64,16,0.5,tsc,4,3349.9214028913,1962.3698689998137,837.480350722825,490.5924672499534,27.210709153069445,15.939918981386795,0.4142042057147663,41.420420571476626
hpcg_spmv,camd9554n1,64,24,0.5,tsc,4,3981.7448368582695,2471.6205220298607,995.4362092145674,617.9051305074652,10.315952338856821,6.403504129390305,0.37926195090390263,37.926195090390266
hpcg_spmv,camd9554n1,64,32,0.5,tsc,4,3237.1407486024077,3195.8611924879324,809.2851871506019,798.9652981219831,1.2099237898280053,1.1944950146046827,0.012751857061605129,1.275185706160513
hpcg_spmv,camd9554n1,64,48,0.5,tsc,4,3805.4193026238772,4857.855717134593,951.3548256559693,1214.4639292836482,0.4692780978365687,0.599062838864972,-0.27656253642931006,-27.656253642931006
hpcg_spmv,camd9554n1,64,64,0.5,tsc,4,2565.1086703090386,5298.235430394555,641.2771675772597,1324.5588575986387,0.1680464369513842,0.34710014297371705,-1.0655013534986941,-106.55013534986941
hpcg_spmv,cgnr6760pn2,64,8,0.5,tsc,4,983.8983330938325,499.2253616308851,245.97458327345814,124.80634040772128,24.079913953335797,12.21803447272251,0.49260472872121946,49.260472872121944
hpcg_spmv,cgnr6760pn2,64,12,0.5,tsc,4,2210.2364707870233,1515.3472675524656,552.5591176967558,378.8368168881164,22.255858040278262,15.258708339186112,0.31439586325671337,31.439586325671335
hpcg_spmv,cgnr6760pn2,64,16,0.5,tsc,4,3234.292014359455,2772.650687935112,808.5730035898638,693.162671983778,17.21697601062049,14.759539388549417,0.1427333476305696,14.27333476305696
hpcg_spmv,cgnr6760pn2,64,24,0.5,tsc,4,5394.088678075461,5093.505218168642,1348.5221695188652,1273.3763045421606,5.54861967892495,5.239425040064586,0.055724604812033354,5.572460481203335
hpcg_spmv,cgnr6760pn2,64,32,0.5,tsc,4,3329.768684344496,2502.2320909678415,832.442171086124,625.5580227419604,1.7586845016583679,1.3216043560706594,0.24852675120270842,24.852675120270842
hpcg_spmv,cgnr6760pn2,64,48,0.5,tsc,4,25341.000074998603,25229.551278602656,6335.250018749651,6307.387819650664,4.324632093430965,4.305612518819004,0.004397963618882687,0.4397963618882687
hpcg_spmv,cgnr6760pn2,64,64,0.5,tsc,4,9450.528842437549,8486.381481108478,2362.632210609387,2121.5953702771194,0.8355845561065128,0.7503378298789016,0.10202046651607183,10.202046651607183
