host,expr,batch,batch_root,batch_done,timer,interval_ns,interval_us,fsize_kib,rkern,fkern,run_dirs,n_measured,n_theory,w1_ns,r_l_pct,r_h_pct,w1_rel,theory_mean_ns,measured_mean_ns
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,cntvcto,10000,10.0,32,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize32_rsize0/cntvcto_walks/w0001_ta10114;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize32_rsize0/cntvcto_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize32_rsize0/cntvcto_walks/w0002_ta10093,300,300,140.7,7.771475792504004,38.43505833696321,0.014050329538645894,10014.0,10154.7
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,cntvcto,10000,10.0,64,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize64_rsize0/cntvcto_walks/w0002_ta10093;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize64_rsize0/cntvcto_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize64_rsize0/cntvcto_walks/w0001_ta10114,300,300,77.06666666666666,9.134926746513505,7.5802835470822565,0.007695892417282471,10014.0,10091.066666666668
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,cntvcto,10000,10.0,128,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize128_rsize0/cntvcto_walks/w0002_ta10093;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize128_rsize0/cntvcto_walks/w0001_ta10114;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize128_rsize0/cntvcto_walks/w0000_ta9835,300,300,83.4,9.224092854518224,7.697850652010235,0.008328340323547035,10014.0,10097.4
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,cntvcto,10000,10.0,256,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize256_rsize0/cntvcto_walks/w0001_ta10114;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize256_rsize0/cntvcto_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize256_rsize0/cntvcto_walks/w0002_ta10093,300,300,40.96666666666667,8.977699647752162,7.7245515653363155,0.004090939351574462,10014.0,10054.966666666667
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,cntvcto,10000,10.0,512,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize512_rsize0/cntvcto_walks/w0001_ta10114;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize512_rsize0/cntvcto_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize512_rsize0/cntvcto_walks/w0002_ta10093,300,300,62.63333333333333,9.776117660386461,7.852882121887967,0.006254576925637441,10014.0,10076.633333333333
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,cntvcto,10000,10.0,1024,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize1024_rsize0/cntvcto_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize1024_rsize0/cntvcto_walks/w0002_ta10093;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize1024_rsize0/cntvcto_walks/w0001_ta10114,300,300,44.46666666666667,10.095314848685387,9.657969608922233,0.0044404500366154055,10014.0,10058.466666666667
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,cntvcto,10000,10.0,2048,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize2048_rsize0/cntvcto_walks/w0001_ta10114;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize2048_rsize0/cntvcto_walks/w0002_ta10093;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize2048_rsize0/cntvcto_walks/w0000_ta9835,300,300,136.2,23.599506016583785,69.84401870272433,0.013600958657878968,10014.0,10150.2
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,cntvcto,10000,10.0,4096,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize4096_rsize0/cntvcto_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize4096_rsize0/cntvcto_walks/w0002_ta10093;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize4096_rsize0/cntvcto_walks/w0001_ta10114,300,300,265.2,64.32645687724627,215.36811287801657,0.026482923906530856,10014.0,10279.2
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,cntvcto,10000,10.0,8192,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize8192_rsize0/cntvcto_walks/w0001_ta10114;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize8192_rsize0/cntvcto_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/cntvcto/interval10000_fkerncopy_rkernnone_fsize8192_rsize0/cntvcto_walks/w0002_ta10093,300,300,702.1666666666666,207.3307735616027,562.0867235845535,0.07011850076559482,10014.0,10716.166666666666
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,mpi_wtime,10000,10.0,16,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize16_rsize0/mpi_wtime_walks/w0002_ta10093;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize16_rsize0/mpi_wtime_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize16_rsize0/mpi_wtime_walks/w0001_ta10114,300,300,129.53666666666666,14.705648860304802,14.848676255957894,0.012935556887024831,10014.0,10143.536666666667
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,mpi_wtime,10000,10.0,32,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize32_rsize0/mpi_wtime_walks/w0001_ta10114;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize32_rsize0/mpi_wtime_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize32_rsize0/mpi_wtime_walks/w0002_ta10093,300,300,106.51333333333334,13.823795522490915,34.95034744232983,0.010636442314093603,10014.0,10120.513333333334
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,mpi_wtime,10000,10.0,64,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize64_rsize0/mpi_wtime_walks/w0002_ta10093;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize64_rsize0/mpi_wtime_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize64_rsize0/mpi_wtime_walks/w0001_ta10114,300,300,104.44333333333333,17.44709686692025,18.22591503029156,0.010429731708940815,10014.0,10118.443333333333
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,mpi_wtime,10000,10.0,128,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize128_rsize0/mpi_wtime_walks/w0001_ta10114;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize128_rsize0/mpi_wtime_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize128_rsize0/mpi_wtime_walks/w0002_ta10093,300,300,46.25666666666667,11.27247762351428,12.06018695548972,0.004619199786964916,10014.0,10060.256666666666
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,mpi_wtime,10000,10.0,256,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize256_rsize0/mpi_wtime_walks/w0002_ta10093;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize256_rsize0/mpi_wtime_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize256_rsize0/mpi_wtime_walks/w0001_ta10114,300,300,92.90333333333334,12.625432955974913,29.52678768185258,0.009277345050262965,10014.0,10106.903333333334
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,mpi_wtime,10000,10.0,512,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize512_rsize0/mpi_wtime_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize512_rsize0/mpi_wtime_walks/w0001_ta10114;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize512_rsize0/mpi_wtime_walks/w0002_ta10093,300,300,67.31666666666666,12.991493329520399,15.71385005076763,0.0067222555089541305,10014.0,10081.316666666668
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,mpi_wtime,10000,10.0,1024,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize1024_rsize0/mpi_wtime_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize1024_rsize0/mpi_wtime_walks/w0002_ta10093;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize1024_rsize0/mpi_wtime_walks/w0001_ta10114,300,300,54.54666666666667,14.68825524588915,17.24422403916838,0.00544704080953332,10014.0,10068.546666666667
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,mpi_wtime,10000,10.0,2048,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize2048_rsize0/mpi_wtime_walks/w0002_ta10093;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize2048_rsize0/mpi_wtime_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize2048_rsize0/mpi_wtime_walks/w0001_ta10114,300,300,187.59,35.82128423996255,184.0365851609014,0.018732774116237267,10014.0,10201.59
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,mpi_wtime,10000,10.0,4096,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize4096_rsize0/mpi_wtime_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize4096_rsize0/mpi_wtime_walks/w0001_ta10114;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize4096_rsize0/mpi_wtime_walks/w0002_ta10093,300,300,315.6066666666667,84.6311242536005,191.82884072527503,0.03151654350575861,10014.0,10329.606666666667
c920bn3,assess.expr1.fsize.np64,20260520_184807,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807,True,mpi_wtime,10000,10.0,8192,none,copy,/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize8192_rsize0/mpi_wtime_walks/w0001_ta10114;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize8192_rsize0/mpi_wtime_walks/w0000_ta9835;/astrum/home/hpchzy/code/data/20260520/c920bn3/outputAssessing/assess.expr1.fsize.np64/20260520_184807/mpi_wtime/interval10000_fkerncopy_rkernnone_fsize8192_rsize0/mpi_wtime_walks/w0002_ta10093,300,300,730.3566666666667,289.53004780324284,736.9223968356212,0.07293355968311031,10014.0,10744.356666666667
camd9554n2,assess.expr1.fsize.np128,20260520_194235,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235,True,clock_gettime,10000,10.0,16,none,copy,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize16_rsize0/clock_gettime_walks/w0002_ta10170;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize16_rsize0/clock_gettime_walks/w0000_ta10230;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize16_rsize0/clock_gettime_walks/w0001_ta10053,300,300,1528.7366666666667,112.0194275464077,653.6750071510697,0.15059961251765014,10151.0,11679.736666666666
camd9554n2,assess.expr1.fsize.np128,20260520_194235,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235,True,clock_gettime,10000,10.0,32,none,copy,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize32_rsize0/clock_gettime_walks/w0000_ta10230;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize32_rsize0/clock_gettime_walks/w0001_ta10053;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize32_rsize0/clock_gettime_walks/w0002_ta10170,300,300,191.76333333333332,91.91076126848748,124.88051536520169,0.01889107805470725,10151.0,10342.763333333334
camd9554n2,assess.expr1.fsize.np128,20260520_194235,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235,True,clock_gettime,10000,10.0,64,none,copy,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize64_rsize0/clock_gettime_walks/w0001_ta10053;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize64_rsize0/clock_gettime_walks/w0000_ta10230;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize64_rsize0/clock_gettime_walks/w0002_ta10170,300,300,1705.1233333333332,113.6322487828996,178.5680000547675,0.1679758972843398,10151.0,11856.123333333333
camd9554n2,assess.expr1.fsize.np128,20260520_194235,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235,True,clock_gettime,10000,10.0,128,none,copy,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize128_rsize0/clock_gettime_walks/w0001_ta10053;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize128_rsize0/clock_gettime_walks/w0000_ta10230;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize128_rsize0/clock_gettime_walks/w0002_ta10170,300,300,253.36666666666667,85.18986502386758,484.1887561066866,0.024959774078087544,10151.0,10404.366666666667
camd9554n2,assess.expr1.fsize.np128,20260520_194235,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235,True,clock_gettime,10000,10.0,256,none,copy,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize256_rsize0/clock_gettime_walks/w0002_ta10170;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize256_rsize0/clock_gettime_walks/w0000_ta10230;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize256_rsize0/clock_gettime_walks/w0001_ta10053,300,300,135.74,59.107272715648875,121.77616212703938,0.013372081568318393,10151.0,10286.74
camd9554n2,assess.expr1.fsize.np128,20260520_194235,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235,True,clock_gettime,10000,10.0,512,none,copy,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize512_rsize0/clock_gettime_walks/w0000_ta10230;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize512_rsize0/clock_gettime_walks/w0001_ta10053;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize512_rsize0/clock_gettime_walks/w0002_ta10170,300,300,109.89,50.44752250355133,121.37965500439452,0.010825534430105409,10151.0,10260.89
camd9554n2,assess.expr1.fsize.np128,20260520_194235,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235,True,clock_gettime,10000,10.0,1024,none,copy,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize1024_rsize0/clock_gettime_walks/w0002_ta10170;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize1024_rsize0/clock_gettime_walks/w0001_ta10053;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize1024_rsize0/clock_gettime_walks/w0000_ta10230,300,300,231.49666666666667,57.013183166633105,253.2696597876497,0.022805306537943718,10151.0,10382.496666666666
camd9554n2,assess.expr1.fsize.np128,20260520_194235,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235,True,clock_gettime,10000,10.0,2048,none,copy,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize2048_rsize0/clock_gettime_walks/w0002_ta10170;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize2048_rsize0/clock_gettime_walks/w0001_ta10053;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize2048_rsize0/clock_gettime_walks/w0000_ta10230,300,300,115.89666666666666,65.3194114938287,115.03483858523967,0.011417265950809443,10151.0,10266.896666666667
camd9554n2,assess.expr1.fsize.np128,20260520_194235,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235,True,clock_gettime,10000,10.0,4096,none,copy,/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize4096_rsize0/clock_gettime_walks/w0000_ta10230;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize4096_rsize0/clock_gettime_walks/w0001_ta10053;/astrum/home/hpchzy/code/data/20260520/camd9554n2/outputAssessing/assess.expr1.fsize.np128/20260520_194235/clock_gettime/interval10000_fkerncopy_rkernnone_fsize4096_rsize0/clock_gettime_walks/w0002_ta10170,300,300,94.69666666666667,54.72818619177352,89.02327840775655,0.009328801760089319,10151.0,10245.696666666667
