kernel,host,np,size,nsampRatio,n_timer,tm_median_center_ns,tr_median_center_ns,tm_min_ns,tm_max_ns,tr_min_ns,tr_max_ns,tm_spread_pct,tr_spread_pct,spread_delta_pct,spread_reduction_pct,tm_min_timer,tm_max_timer,tr_min_timer,tr_max_timer
openblas_dot,c920bn3,64,64,0.5,5,73.75952363022172,45.5,65.5,205.48258704750995,45.45101441598074,53.7595250872015,189.7823903382077,18.260463013672013,-171.5219273245357,90.37821002194651,cntvcto,papix6,papi,wtime
openblas_dot,c920bn3,64,128,0.5,5,115.5,89.07966681254663,105.5,249.0796669741462,78.93445859861231,95.5,124.31139997761575,18.596321690613326,-105.71507828700244,85.0405339381892,cntvcto,papi,papix6,cgt
openblas_dot,c920bn3,64,256,0.5,5,205.9797189949266,171.242940838521,199.97031009237304,339.7914985071352,169.6898285869323,185.3204450871542,67.88104629767265,9.127743557593599,-58.753302740079064,86.55332518363592,cntvcto,papix6,papi,wtime
openblas_dot,c920bn3,64,512,0.5,5,605.0892676585296,381.56327049588145,530.9125214408233,673.9264705882354,344.8314207372804,462.6200771298352,23.63518191304613,30.870019601068023,7.234837688021894,-30.61045908019187,cntvcto,papi,papix6,cgt
openblas_dot,c920bn3,64,1024,0.5,5,2845.008582463167,2551.001889508728,2407.2896535470186,2989.3080628108237,2236.9750658301095,2798.0379263392115,20.457527363938638,21.993823791998505,1.5362964280598663,-7.509687758101021,cntvcto,cgt,cntvcto,cgt
openblas_dot,c920bn3,64,2048,0.5,5,6721.335112391742,6379.030593311107,6182.887497781578,6867.585601964818,6049.482323434031,6712.478301636167,10.186935969327012,10.393365708221202,0.20642973889418992,-2.026416377954592,cntvcto,cgt,cntvcto,cgt
openblas_dot,camd9554n1,64,64,0.5,5,86.0,66.0,75.5,691.7273128644392,65.5,70.72730660176877,716.5433870516736,7.920161517831476,-708.6232255338421,98.89467104700803,tsc,papi,tsc,papi
openblas_dot,camd9554n1,64,128,0.5,5,149.7821085212371,131.35045657120838,144.47686122270008,753.2116095519252,127.0,134.1973279855908,406.41352584705714,5.479484558691988,-400.93404128836517,98.65174650689308,tsc,papi,cgt,tsc
openblas_dot,camd9554n1,64,256,0.5,5,277.90101320671783,247.8240289572602,267.17318730022953,876.6793645085113,243.70371044299685,255.59656077437154,219.32492083247573,4.798909283096892,-214.52601154937884,97.81196351746897,tsc,papix6,cgt,wtime
openblas_dot,camd9554n1,64,512,0.5,5,521.8144253869781,495.3944823077164,515.4770989230562,1130.0153645377857,488.8615439233166,508.0536581522441,117.76950496510081,3.8741073860015725,-113.89539757909924,96.71043247812784,tsc,papi,cgt,papix6
openblas_dot,camd9554n1,64,1024,0.5,5,2700.876574405225,2583.3863022665905,2621.5177357828734,2706.334519981626,1996.2781425891183,2621.4855818743563,3.1403428428576157,24.201082073428143,21.060739230570526,-670.6509538750202,wtime,papix6,papix6,tsc
openblas_dot,camd9554n1,64,2048,0.5,5,6698.216456108169,6540.297897825956,6594.051772796574,6725.66731070322,5993.84635954783,6647.29164248404,1.9649340801255286,9.991062993528475,8.026128913402946,-408.4681005120641,tsc,papix6,papi,wtime
openblas_dot,cgnr6760pn2,64,64,0.5,5,87.5,53.5,83.5,248.159247551597,48.19094310158455,67.5,188.18199720182514,36.09169513722514,-152.0903020646,80.82085657826407,tsc,papix6,papi,wtime
openblas_dot,cgnr6760pn2,64,128,0.5,5,144.32984979934372,109.17190199972754,138.45317141445204,307.171898932417,105.11835688459948,123.00187570338878,116.89801364896321,16.381063708896388,-100.51694994006684,85.98687591211977,tsc,papix6,cgt,wtime
openblas_dot,cgnr6760pn2,64,256,0.5,5,261.90398478408906,226.54410003573076,256.7664839255499,426.78905129792287,221.110415202713,228.7890511677619,64.91790016579466,3.3894663175239677,-61.528433848270694,94.7788417233651,tsc,papi,cgt,papi
openblas_dot,cgnr6760pn2,64,512,0.5,5,703.6524793630349,506.5968137041992,539.9169883125317,711.0992370374215,503.19948205561474,648.8458551749222,24.327669374497,28.749958384923858,4.422289010426858,-18.17802166886894,tsc,papix6,papi,cgt
openblas_dot,cgnr6760pn2,64,1024,0.5,5,1969.7714045002986,1785.7266955266955,1313.5468580250442,2036.7453406660557,1233.5922489082968,1904.1905768078464,36.71484320407606,37.553245386285624,0.8384021822095689,-2.2835510356108233,tsc,papix6,tsc,cgt
openblas_dot,cgnr6760pn2,64,2048,0.5,5,5130.439761535606,4888.208258183353,4609.9063426200355,5137.819622813751,4538.618838777247,5042.430265625946,10.289825136465584,10.306668624546996,0.016843488081411118,-0.16369071250511677,tsc,papix6,tsc,wtime
