kernel,host,np,size,nsampRatio,ref_timer,n_timer,tm_div_sum_ns,tr_div_sum_ns,tm_div_mean_ns,tr_div_mean_ns,tm_div_pct_ref,tr_div_pct_ref,reduction,reduction_pct
polybench_gemm,c920bn3,64,32,0.5,cntvcto,4,304.9679657424956,41.49046859586529,76.2419914356239,10.372617148966322,10.250990771884934,1.3946330712535258,0.8639513875011435,86.39513875011436
polybench_gemm,c920bn3,64,64,0.5,cntvcto,4,320.9960865930219,27.46994195486186,80.24902164825548,6.867485488715465,2.793041851573452,0.23902066331886096,0.9144228135413692,91.44228135413692
polybench_gemm,c920bn3,64,128,0.5,cntvcto,4,429.47094056384236,129.47089871797374,107.36773514096059,32.367724679493435,0.9421056197215969,0.2840128394076449,0.6985339717094842,69.85339717094841
polybench_gemm,c920bn3,64,256,0.5,cntvcto,4,530.377622022459,1181.4858856159358,132.59440550561476,295.37147140398395,0.2919371699562077,0.650328429157055,-1.227631477192877,-122.76314771928769
polybench_gemm,camd9554n1,64,32,0.5,tsc,4,1436.6867739958666,200.41426748555924,359.17169349896665,50.10356687138981,66.98070981096292,9.343644095150253,0.8605024622533791,86.05024622533792
polybench_gemm,camd9554n1,64,64,0.5,tsc,4,1927.2858521157682,721.8244827079062,481.82146302894205,180.45612067697655,23.248494869238463,8.707236014991224,0.6254709793487616,62.54709793487616
polybench_gemm,camd9554n1,64,128,0.5,tsc,4,3946.1382113616464,2715.084522688487,986.5345528404116,678.7711306721218,12.071871606932019,8.305880332699763,0.3119641590679041,31.19641590679041
polybench_gemm,camd9554n1,64,256,0.5,tsc,4,11625.512366423165,10487.237504081733,2906.3780916057913,2621.8093760204333,8.896842712671415,8.025736812574625,0.09791180177391581,9.791180177391581
polybench_gemm,cgnr6760pn2,64,32,0.5,tsc,4,902.908517162576,513.2301431737267,225.727129290644,128.30753579343167,31.403356656644473,17.850257170764092,0.43158123617376903,43.1581236173769
polybench_gemm,cgnr6760pn2,64,64,0.5,tsc,4,782.2433709358429,552.5016766659206,195.56084273396073,138.12541916648016,5.959388539917167,4.209140380785603,0.2936959299444993,29.369592994449928
polybench_gemm,cgnr6760pn2,64,128,0.5,tsc,4,1216.0871533440481,672.0312701452938,304.02178833601204,168.00781753632344,2.6710918112214004,1.476092579083404,0.44738231277477636,44.73823127747764
polybench_gemm,cgnr6760pn2,64,256,0.5,tsc,4,919.7500846237674,601.2458507416044,229.93752115594185,150.3114626854011,0.5061693577931629,0.3308857821635012,0.3462943240852761,34.62943240852761
